track_id,title,artist,genre,danceability,energy,valence,acousticness,instrumentalness,tempo,popularity
0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,DJ Snake;Justin Bieber,electronic,0.649,0.716,0.163,0.0863,2.63e-05,99.988,84
40riOy7x9W7GXjyGp4pjAv,Hotel California - 2013 Remaster,Eagles,folk,0.579,0.508,0.609,0.00574,0.000494,147.125,84
7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,hip-hop,0.908,0.621,0.421,0.000282,5.39e-05,150.011,84
69vlMrzHwATKzupwNcUPyK,La Santa,Bad Bunny;Daddy Yankee,reggaeton,0.744,0.868,0.586,0.0326,0.0,93.037,84
45bE4HXI0AwGZXfZtMp8JR,you broke me first,Tate McRae,pop,0.667,0.373,0.0823,0.785,0.0,124.148,84
5qaEfEh1AtSdrdrByCP7qR,Demons,Imagine Dragons,rock,0.505,0.71,0.428,0.19,0.00025,89.938,84
3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,Giveon,pop,0.449,0.465,0.543,0.524,1.02e-06,89.087,84
31AOj9sFz2gM0O3hMARRBx,Losing My Religion,R.E.M.,alt-rock,0.666,0.855,0.803,0.179,1.2e-06,125.639,84
6ocbgoVGwYJhOv1GgI9NsF,7 rings,Ariana Grande,pop,0.778,0.317,0.327,0.592,0.0,140.048,84
7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers;Halsey,electro,0.748,0.524,0.661,0.414,0.0,95.01,84
2CeKVsFFXG4QzA415QygGb,Feliz Cumpleaños Ferxxo,Feid,reggaeton,0.865,0.573,0.563,0.0863,0.0,94.999,84
6gBFPUFcJLzWGx4lenP6h2,goosebumps,Travis Scott,hip-hop,0.841,0.728,0.43,0.0847,0.0,130.049,84
0bI7K9Becu2dtXK1Q3cZNB,Don't Be Shy,Tiësto;KAROL G,edm,0.77,0.787,0.513,0.198,0.0,119.986,84
6DCZcSspjsKoFjzjrWoCdn,God's Plan,Drake,hip-hop,0.754,0.449,0.357,0.0332,8.29e-05,77.169,84
2VxeLyX666F8uXCJ0dZF8B,Shallow,Lady Gaga;Bradley Cooper,dance,0.572,0.385,0.323,0.371,0.0,95.799,84
3Vi5XqYrmQgOYBajMWSvCi,Need to Know,Doja Cat,pop,0.664,0.609,0.194,0.304,0.0,130.041,84
1XGmzt0PVuFgQYYnV2It7A,Payphone,Maroon 5;Wiz Khalifa,pop,0.743,0.752,0.545,0.0188,0.0,110.015,84
0d28khcov6AiegSCpG5TuT,Feel Good Inc.,Gorillaz,alternative,0.818,0.705,0.772,0.00836,0.00233,138.559,84
2vWBUC9djv6BtiGlmKiQaH,YKWIM?,Yot Club,indie,0.372,0.537,0.228,0.937,0.873,123.735,84
503OTo2dSqe7qk76rgsbep,Still D.R.E.,Dr. Dre;Snoop Dogg,hip-hop,0.816,0.775,0.527,0.16,0.00031,93.431,84
5gflgO9EPbIBf16n5TKnQS,Yo Voy (feat. Daddy Yankee),Zion & Lennox,reggae,0.808,0.697,0.554,0.041,0.0,95.06,84
0yc6Gst2xkRu0eMLeRMGCX,Apocalypse,Cigarettes After Sex,ambient,0.37,0.467,0.182,0.0205,0.572,94.485,84
3dPQuX8Gs42Y7b454ybpMR,Seven Nation Army,The White Stripes,alt-rock,0.743,0.446,0.278,0.0039,0.118,123.596,84
3IAfUEeaXRX9s9UdKOJrFI,Envolver,Anitta,funk,0.812,0.736,0.396,0.152,0.00254,91.993,84
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,Foster The People,indie,0.733,0.71,0.965,0.145,0.115,127.975,84
5UWwZ5lm5PKu6eKsHAGxOk,Everlong,Foo Fighters,metal,0.413,0.881,0.364,5.99e-05,0.000308,158.066,84
02VBYrHfVwfEWXk5DXyf0T,Leave The Door Open,Bruno Mars;Anderson .Paak;Silk Sonic,dance,0.586,0.616,0.719,0.182,0.0,148.088,84
7o2CTH4ctstm8TNelqjb51,Sweet Child O' Mine,Guns N' Roses,rock,0.454,0.91,0.629,0.0866,0.0996,125.116,84
7MIhUdNJtaOnDmC5nBC1fb,Deep Down (feat. Never Dull),Alok;Ella Eyre;Kenny Dope;Never Dull,electro,0.687,0.818,0.886,0.0112,0.0,125.952,84
69xohKu8C1fsflYAiSNbwM,Run BTS,BTS,pop,0.724,0.818,0.696,0.0201,0.0,77.004,84
2NMjggapJcXXM7WccGEBUO,Enséñame a Bailar,Bad Bunny,reggaeton,0.81,0.789,0.77,0.191,1.08e-05,105.009,84
57bgtoPSgt236HzfBOd8kj,Thunderstruck,AC/DC,hard-rock,0.502,0.89,0.259,0.000147,0.0117,133.52,84
39LLxExYz6ewLAcYrzQQyP,Levitating,Dua Lipa,pop,0.695,0.884,0.914,0.0561,0.0,103.014,84
7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,XXXTENTACION,emo,0.872,0.391,0.437,0.469,4.13e-06,134.021,84
0k4d5YPDr1r7FX77VdqWez,You Right,Doja Cat;The Weeknd,pop,0.828,0.621,0.436,0.0164,0.00233,128.986,84
2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,electro,0.701,0.425,0.562,0.328,0.13,135.128,84
54ipXppHLA8U4yqpOFTUhr,Bones,Imagine Dragons,rock,0.772,0.75,0.587,0.0201,0.0,114.061,84
3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better,Shawn Mendes,pop,0.444,0.819,0.747,0.106,0.0,82.695,84
2uflssWlCaJ6CbTMOsUpNI,Aguacero,Bad Bunny,latino,0.861,0.645,0.668,0.423,0.000592,121.391,84
1jDJFeK9x3OZboIAHsY9k2,I'm Still Standing,Elton John,piano,0.504,0.904,0.772,0.356,0.121,176.808,84
7nFJSfGvvV0WjatTZN6QYi,Bamba (feat. Aitch & BIA),Luciano;Aitch;BIA,german,0.798,0.806,0.82,0.145,0.0,138.082,84
3Z7CaxQkqbIs1rewKi6v4W,Hot In It,Tiësto;Charli XCX,trance,0.748,0.841,0.717,0.00445,1.33e-06,123.045,84
4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,One Direction,pop,0.726,0.787,0.888,0.009,0.0,124.99,84
2LawezPeJhN4AWuSB0GtAU,Have You Ever Seen The Rain,Creedence Clearwater Revival,country,0.741,0.697,0.774,0.0664,2.28e-05,116.109,84
50kpGaPAhYJ3sGmk6vplg0,Love Yourself,Justin Bieber,pop,0.609,0.378,0.515,0.835,0.0,100.418,84
4686eQ81DEswHa90bcdlC9,Rock and A Hard Place,Bailey Zimmerman,country,0.582,0.568,0.394,0.577,0.0,121.991,84
1aL9518P5G72N92b48tuKw,Summer High,AP Dhillon,pop,0.86,0.541,0.952,0.165,0.163,114.984,83
1ZdhOMWyFR8Iv9eylMGYg2,Mount Everest,Labrinth,indie,0.494,0.428,0.44,0.236,0.0698,87.724,83
4r9jkMEnArtWGH2rL2FZl0,A Tu Merced,Bad Bunny,latino,0.86,0.791,0.887,0.169,0.000106,92.023,83
2Y0iGXY6m6immVb2ktbseM,Little Dark Age,MGMT,rock,0.705,0.712,0.62,0.0102,0.000855,97.512,83
1RF02Cf80mTaeNXG2P2boR,21 Reasons (feat. Ella Henderson),Nathan Dawe;Ella Henderson,house,0.621,0.785,0.779,0.0165,5.92e-06,123.96,83
6ZOcbKub95XSDESsKKuH41,Desesperados,Rauw Alejandro;Chencho Corleone,latino,0.869,0.694,0.511,0.356,0.00125,90.02,83
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),Powfu;beabadoobee,sad,0.726,0.431,0.348,0.731,0.0,144.026,83
0JP9xo3adEtGSdUEISiszL,Moonlight,XXXTENTACION,emo,0.921,0.537,0.711,0.556,0.00404,128.009,83
35wvL50xvKpCHEJPxLOLPI,Si Estuviésemos Juntos,Bad Bunny,latino,0.672,0.594,0.158,0.0626,5.14e-05,171.854,83
6JIC3hbC28JZKZ8AlAqX8h,Cold Heart - PNAU Remix,Elton John;Dua Lipa;PNAU,rock,0.795,0.8,0.934,0.0354,7.25e-05,116.032,83
1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,Sam Smith,dance,0.681,0.372,0.476,0.64,0.0,91.873,83
3sa06xVNmLLYIxdNNmVQN8,Where Did You Go? (feat. MNEK),Jax Jones;MNEK,house,0.763,0.782,0.502,0.182,7.08e-06,127.034,83
2kx5sQgmjYug0GiDh1a4sU,"Living Life, In The Night",Cheriimoya;Sierra Kidd,sad,0.624,0.499,0.298,0.82,0.0,143.249,83
0QzuaeCEEOV40Pn7IvKEny,double take,dhruv,pop,0.656,0.436,0.196,0.845,0.0,109.239,83
6dBUzqjtbnIa1TwYbyw5CM,Lovers Rock,TV Girl,indie,0.559,0.871,0.572,7.53e-06,0.00545,104.97,83
6XO8RlYuJCiI0v3IA48FeJ,Bye Bye,Marshmello;Juice WRLD,dance,0.645,0.525,0.238,0.0574,0.0,83.018,83
2m1hi0nfMR9vdGC8UcrnwU,All The Small Things,blink-182,punk,0.434,0.897,0.684,0.0103,0.0,148.726,83
1SC5rEoYDGUK4NfG82494W,MONTERO (Call Me By Your Name),Lil Nas X,hip-hop,0.593,0.503,0.71,0.293,0.0,178.781,83
2dpaYNEQHiRxtZbfNsse99,Happier,Marshmello;Bastille,progressive-house,0.687,0.792,0.671,0.191,0.0,100.015,83
7xoUc6faLbCqZO6fQEYprd,One Last Time,Ariana Grande,dance,0.628,0.593,0.104,0.093,1.65e-06,125.026,83
0fX4oNGBWO3dSGUZcVdVV2,N95,Kendrick Lamar,hip-hop,0.79,0.67,0.408,0.377,2.32e-06,139.956,83
47EiUVwUp4C9fGccaPuUCS,DÁKITI,Bad Bunny;Jhayco,latino,0.731,0.573,0.145,0.401,5.22e-05,109.928,83
6C1RD7YQVvt3YQj0CmuTeu,Diles,Bad Bunny;Ozuna;Farruko;Arcangel;Ñengo Flow;DJ Luian;Mambo Kingz,reggaeton,0.813,0.56,0.287,0.108,0.0,118.033,83
3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),Kendrick Lamar;SZA,hip-hop,0.698,0.633,0.552,0.0605,0.000194,96.924,83
3jjsRKEsF42ccXf8kWR3nu,Washing Machine Heart,Mitski,indie-pop,0.613,0.822,0.567,0.0092,0.506,105.997,83
0wihfILRNOwE2156Shezc8,Agosto,Bad Bunny,latino,0.849,0.584,0.724,0.0929,6.18e-06,115.018,83
0UvZcEfpzVyx47QsRbjyBz,El Apagón,Bad Bunny,latino,0.629,0.698,0.599,0.0509,0.00166,117.765,83
4CeeEOM32jQcH3eN9Q2dGj,Smells Like Teen Spirit,Nirvana,grunge,0.502,0.912,0.72,2.55e-05,0.000173,116.761,83
2P91MQbaiQOfbiz9VqhqKQ,I Like Me Better,Lauv,pop,0.752,0.505,0.419,0.535,2.55e-06,91.97,83
4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,WALK THE MOON,rock,0.578,0.866,0.619,0.00701,0.0,128.038,83
7AQim7LbvFVZJE3O8TYgf2,Fuck Love (feat. Trippie Redd),XXXTENTACION;Trippie Redd,hip-hop,0.797,0.533,0.329,0.0172,0.000152,131.036,83
3ee8Jmje8o58CHK66QrVC2,SAD!,XXXTENTACION,emo,0.74,0.613,0.473,0.258,0.00372,75.023,83
0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,dance,0.853,0.56,0.86,0.013,0.0,134.066,83
5aucVLKiumD89mxVCB4zvS,Rush Hour (Feat. j-hope of BTS),Crush;j-hope,k-pop,0.738,0.714,0.74,0.157,0.0,95.035,83
60ynsPSSKe6O3sfwRnIBRf,Streets,Doja Cat,dance,0.749,0.463,0.189,0.21,0.0382,90.035,83
6Qyc6fS4DsZjB2mRW9DsQs,Iris,The Goo Goo Dolls,rock,0.315,0.715,0.497,0.00125,7.97e-06,155.925,83
63WuQOXohQIxOxIFA2K7bR,SUPERMODEL,Måneskin,indie,0.636,0.876,0.799,0.00164,0.0,120.983,83
4pt5fDVTg5GhEvEtlz9dKk,I WANNA BE YOUR SLAVE,Måneskin,rock,0.75,0.608,0.958,0.00165,0.0,132.507,83
0sTlGEld0h8kIPZaKDYUf4,Notion,The Rare Occasions,indie,0.309,0.883,0.312,0.0673,0.00111,159.488,83
5GF0X7GdNmnouKcdhhRmtm,Party en el Barrio (feat. Duki),Paulo Londra;Duki,latino,0.527,0.665,0.546,0.0168,1.29e-06,135.026,83
0VO8gYVDSwM1Qdd2GsMoYK,Moth To A Flame (with The Weeknd),Swedish House Mafia;The Weeknd,dance,0.553,0.659,0.105,0.0027,0.0,120.146,83
2nLtzopw4rPReszdYBJU6h,Numb,Linkin Park,grunge,0.496,0.863,0.243,0.0046,0.0,110.018,83
4bHsxqR3GMrXTxEPLuK5ue,Don't Stop Believin',Journey,hard-rock,0.5,0.748,0.514,0.127,0.0,118.852,83
2374M0fQpWi3dLnB54qaLX,Africa,TOTO,rock,0.671,0.373,0.732,0.257,8.01e-05,92.718,83
5cF0dROlMOK5uNZtivgu50,Attention,Charlie Puth,dance,0.775,0.613,0.797,0.109,2.33e-05,100.066,83
5P3o95Jf0YBQRQ4j2XPpfC,Pink Venom,BLACKPINK,k-pop,0.794,0.719,0.69,0.0119,0.0,90.016,83
2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,OneRepublic,piano,0.664,0.705,0.477,0.0654,0.0,122.016,83
3hRV0jL3vUpRrcy398teAU,The Night We Met,Lord Huron,folk,0.544,0.369,0.102,0.969,0.279,87.01,83
40iJIUlhi6renaREYGeIDS,Fair Trade (with Travis Scott),Drake;Travis Scott,hip-hop,0.666,0.465,0.292,0.0503,0.0,167.937,83
7iL6o9tox1zgHpKUfh9vuC,In Da Club,50 Cent,hip-hop,0.899,0.713,0.777,0.255,0.0,90.051,83
0VgkVdmE4gld66l8iyGjgx,Mask Off,Future,hip-hop,0.833,0.434,0.281,0.0102,0.0219,150.062,83
2grjqo0Frpf2okIBiifQKs,September,"Earth, Wind & Fire",funk,0.697,0.832,0.979,0.168,0.00131,125.926,83
32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),Mark Ronson;Bruno Mars,dance,0.856,0.609,0.928,0.00801,8.15e-05,114.988,83
7hynhxDoDpgMIV12JuVtNa,UN PESO,J Balvin;Bad Bunny;Marciano Cantero,latino,0.627,0.675,0.961,0.125,0.0,79.31,83
3khEEPRyBeOUabbmOPJzAG,KICK BACK,Kenshi Yonezu,anime,0.577,0.941,0.292,0.00207,3.36e-06,101.921,83
48QmG1dfvMuYLxMPt7KSRA,No Lie,Sean Paul;Dua Lipa,pop,0.742,0.882,0.463,0.0466,0.0,102.04,83
7zwn1eykZtZ5LODrf7c0tS,You Get Me So High,The Neighbourhood,alt-rock,0.551,0.881,0.387,0.186,0.0791,88.036,83
02jLfqc9gMo8PkHEGHY3OT,Si Te La Encuentras Por Ahí,Feid,latino,0.743,0.576,0.455,0.151,5.87e-05,171.945,83
2yjlYDiNiQkdxVqTlaSrlX,Super Freaky Girl,Nicki Minaj,dance,0.951,0.878,0.923,0.0509,1.61e-05,133.014,83
3USxtqRwSYz57Ewm6wWRMp,Heat Waves,Glass Animals,indie-pop,0.761,0.525,0.531,0.44,6.7e-06,80.87,83
3dYD57lRAUcMHufyqn9GcI,Take Me To Church,Hozier,songwriter,0.566,0.664,0.437,0.634,0.0,128.945,83
6EtKlIQmGPB9SX8UjDJG5s,Formula,Labrinth,indie,0.574,0.664,0.226,0.0448,0.0553,144.654,83
0HaRLPnr887lcQM2YQzkff,For My Hand (feat. Ed Sheeran),Burna Boy;Ed Sheeran,dance,0.87,0.479,0.717,0.161,0.000157,104.059,83
3cBsEDNhFI9E82vPj3kvi3,Wasted On You,Morgan Wallen,country,0.505,0.657,0.252,0.373,0.00107,196.0,83
5YbPxJwPfrj7uswNwoF1pJ,Last Last,Burna Boy,dancehall,0.795,0.565,0.55,0.131,0.0,87.925,83
4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),Ariana Grande;Justin Bieber,dance,0.597,0.45,0.537,0.223,0.0,178.765,83
2DlHlPMa4M17kufBvI2lEN,Chop Suey!,System Of A Down,alternative,0.417,0.934,0.287,0.000278,0.0015,127.066,83
6TsVhM8qIkWN5cJVDIVbbz,Besos Moja2,Wisin & Yandel;ROSALÍA,reggaeton,0.736,0.727,0.644,0.0584,1.91e-06,94.048,83
0GjEhVFGZW8afUYGChu3Rr,Dancing Queen,ABBA,swedish,0.543,0.87,0.754,0.358,0.000939,100.804,83
2AT8iROs4FQueDv2c8q2KE,R U Mine?,Arctic Monkeys,garage,0.288,0.758,0.619,0.00616,0.0,97.094,83
5r43qanLhUCdBj8HN3fa6B,Sunshine,OneRepublic,rock,0.697,0.875,0.774,0.137,0.0,140.069,83
7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),Eminem;Juice WRLD,hip-hop,0.808,0.745,0.829,0.145,0.0,165.995,83
0G2zPzWqVjR68iNPmx2TBe,Volando - Remix,Mora;Bad Bunny;Sech,latino,0.659,0.688,0.632,0.207,0.0,153.979,83
296nXCOv97WJNRWzIBQnoj,FEARLESS,LE SSERAFIM,k-pop,0.863,0.62,0.432,0.0508,0.00324,103.971,83
2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,Travis Scott,house,0.834,0.73,0.446,0.00513,0.0,155.008,83
6jjYDGxVJsWS0a5wlVF5vS,Butter,BTS,k-pop,0.759,0.459,0.695,0.00323,0.0,109.997,83
08Isz2ETWSBhvIl8UpKYsp,No Love,Shubh,hip-hop,0.768,0.487,0.722,0.24,0.0,137.034,83
15JINEqzVMv3SvJTAXAKED,Love The Way You Lie,Eminem;Rihanna,hip-hop,0.749,0.925,0.641,0.241,0.0,86.989,83
0MnTkIEP4zZN1IUSu8MvIz,Tek It - Sped Up,Cafuné,indie,0.348,0.95,0.377,9.93e-05,9.68e-06,168.964,83
1KIJclzEbNhSVw8tiHPWwE,Young,Vacations,indie,0.498,0.81,0.594,0.00392,0.00717,79.935,83
6Z8R6UsFuGXGtiIxiD8ISb,Safe And Sound,Capital Cities,rock,0.655,0.819,0.766,0.000176,0.00374,117.956,83
4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,One Direction,pop,0.6,0.663,0.286,0.225,0.0,121.07,83
4jPy3l0RUwlUI9T5XHBW2m,Mood (feat. iann dior),24kGoldn;iann dior,pop,0.701,0.716,0.732,0.174,0.0,91.007,83
6mmPpaltUZK7xjNlBPQQ0p,Desesperados,Rauw Alejandro;Chencho Corleone,latino,0.869,0.694,0.511,0.356,0.00125,90.02,83
2vmfvSoZBFAt9hhRoEByLi,Volví,Aventura;Bad Bunny,latino,0.725,0.86,0.791,0.422,0.000284,175.896,83
29m79w9xPMH4YCD6r8JSmV,Excuses,AP Dhillon;Gurinder Gill;Intense,hip-hop,0.837,0.717,0.494,0.0842,0.0,94.984,82
6YUTL4dYpB9xZO5qExPf05,Summer,Calvin Harris,house,0.596,0.856,0.743,0.0211,0.0178,127.949,82
42TMa2hgBNjte4uV7jNCnQ,Baller,Shubh;Ikky,hip-hop,0.711,0.702,0.674,0.00487,0.0163,180.219,82
48UPSzbZjgc449aqz8bxox,Californication,Red Hot Chili Peppers,metal,0.592,0.767,0.328,0.0021,0.00165,96.483,82
41wtwzCZkXwpnakmwJ239F,Si Veo a Tu Mamá,Bad Bunny,reggaeton,0.9,0.603,0.824,0.402,4.81e-06,129.928,82
3d9DChrdc6BOeFsbrZ3Is0,Under the Bridge,Red Hot Chili Peppers,funk,0.559,0.345,0.458,0.0576,0.000105,84.581,82
10nyNJ6zNy2YVYLrcwLccB,No Surprises,Radiohead,alternative,0.255,0.393,0.118,0.0577,0.00361,76.426,82
161DnLWsx1i3u1JT05lzqU,Talking to the Moon,Bruno Mars,dance,0.498,0.59,0.0784,0.511,0.0,145.867,82
0GONea6G2XdnHWjNZd6zt3,Summer Of '69,Bryan Adams,rock,0.508,0.834,0.774,0.0183,0.0,139.131,82
0rmGAIH9LNJewFw7nKzZnc,You Give Love A Bad Name,Bon Jovi,metal,0.541,0.96,0.812,0.0663,2.25e-06,122.803,82
4srcMdbm2qzVG98tJajHxp,Pantysito,Alejo;Feid;ROBI,reggaeton,0.83,0.739,0.631,0.136,2.11e-06,97.993,82
5WtfUKzXircvW8l5aaVZWT,What A Time (feat. Niall Horan),Julia Michaels;Niall Horan,electro,0.516,0.467,0.386,0.662,0.0,132.861,82
3Kkjo3cT83cw09VJyrLNwX,Oh My God,Adele,british,0.534,0.725,0.55,0.091,0.0,88.098,82
06KyNuuMOX1ROXRhj787tj,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth;Selena Gomez,dance,0.728,0.563,0.352,0.621,0.0,100.017,82
11iIikXxC6NP0Ma8vMD27x,Alien Blues,Vundabar,indie-pop,0.467,0.757,0.433,0.0807,0.908,82.282,82
0qOnSQQF0yzuPWsXrQ9paz,Stereo Hearts (feat. Adam Levine),Gym Class Heroes;Adam Levine,dance,0.646,0.795,0.796,0.0319,0.0,89.99,82
0zlGnseLGzRIBA0TJcb3Bo,"Manike (From ""Thank God"")",Yohani;Jubin Nautiyal;Tanishk Bagchi;Rashmi Virag;Surya Ragunaathan,indie,0.551,0.578,0.509,0.522,0.0,106.772,82
4svaKoxMMP7ImmKrD5hfQu,Victoria’s Secret,Jax,singer-songwriter,0.586,0.556,0.517,0.00655,0.0,167.018,82
7H7NyZ3G075GqPx2evsfeb,Chamber Of Reflection,Mac DeMarco,indie,0.538,0.557,0.506,0.262,0.914,131.03,82
5MxNLUsfh7uzROypsoO5qe,Dream On,Aerosmith,hard-rock,0.307,0.433,0.224,0.388,9.08e-05,160.9,82
7tqhbajSfrz2F7E1Z75ASX,Ain't No Mountain High Enough,Marvin Gaye;Tammi Terrell,funk,0.663,0.6,0.8,0.43,0.0,129.991,82
3IznIgmXtrUaoPWpQTy5jB,Not Allowed,TV Girl,indie-pop,0.67,0.905,0.563,0.669,0.000227,104.965,82
6GomT970rCOkKAyyrwJeZi,Move Your Body,Öwnboss;Sevek,brazil,0.848,0.821,0.249,0.0169,0.000403,125.051,82
2JzZzZUQj3Qff7wapcbKjc,See You Again (feat. Charlie Puth),Wiz Khalifa;Charlie Puth,dance,0.689,0.481,0.283,0.369,1.03e-06,80.025,82
6f3Slt0GbA2bPZlz0aIFXN,The Business,Tiësto,edm,0.798,0.62,0.235,0.414,0.0192,120.031,82
0COqiPhxzoWICwFCS4eZcp,Bring Me To Life,Evanescence,alternative,0.331,0.943,0.296,0.00721,2.06e-06,94.612,82
2m6Ko3CY1qXNNja8AlugNc,Angel Baby,Troye Sivan,dance,0.559,0.559,0.338,0.0145,0.0,72.498,82
4R8BJggjosTswLxtkw8V7P,No Me Conoce - Remix,Jhayco;J Balvin;Bad Bunny,reggae,0.806,0.786,0.58,0.145,0.0,91.973,82
3B54sVLJ402zGa6Xm4YGNe,Unforgettable,French Montana;Swae Lee,hip-hop,0.726,0.769,0.733,0.0293,0.0101,97.985,82
3afkJSKX0EAMsJXTZnDXXJ,Strawberries & Cigarettes,Troye Sivan,pop,0.578,0.537,0.25,0.162,0.0,83.909,82
6dGnYIeXmHdcikdzNNDMm2,Here Comes The Sun - Remastered 2009,The Beatles,british,0.557,0.54,0.394,0.0339,0.00248,129.171,82
3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,Travis Scott,house,0.598,0.427,0.0605,0.0546,5.83e-06,76.469,82
228BxWXUYQPJrJYHDLOHkj,Gasolina,Daddy Yankee,latino,0.852,0.797,0.741,0.322,2.69e-06,96.008,82
2BgEsaKNfHUdlh97KmvFyo,2002,Anne-Marie,dance,0.697,0.683,0.603,0.0372,0.0,96.133,82
32BeYxKPrig1LefHsC0Xuo,Happier Than Ever - Edit,Billie Eilish,electro,0.334,0.599,0.127,0.0468,0.000392,161.74,82
2Z8WuEywRWYTKe1NybPQEW,Ride,Twenty One Pilots,rock,0.645,0.713,0.566,0.00835,0.0,74.989,82
3O8G8eVrhfXTGttyQ1xVuq,CASE 143,Stray Kids,k-pop,0.812,0.89,0.69,0.0961,0.0,100.006,82
2XIc1pqjXV3Cr2BQUGNBck,LA NOCHE DE ANOCHE,Bad Bunny;ROSALÍA,reggaeton,0.856,0.618,0.391,0.0303,0.0,81.993,82
1QpwvWMQGdOgA8MXXfgs4H,DICE,NMIXX,k-pop,0.556,0.798,0.628,0.0848,0.0,131.096,82
2gam98EZKrF9XuOkU13ApN,Promiscuous,Nelly Furtado;Timbaland,latin,0.808,0.97,0.868,0.0569,6.13e-05,114.328,82
3BHR1mJOqn2UZyq98YKPgd,Typa Girl,BLACKPINK,pop,0.918,0.585,0.519,0.0627,0.0,131.966,82
2FY7b99s15jUprqC0M5NCT,Natural,Imagine Dragons,rock,0.704,0.611,0.22,0.217,0.0,100.0,82
7floNISpH8VF4z4459Qo18,Look At Me!,XXXTENTACION,emo,0.763,0.726,0.349,0.259,0.0,139.059,82
0NlGoUyOJSuSHmngoibVAs,All I Want,Kodaline,rock,0.188,0.411,0.159,0.174,0.153,187.376,82
0vHfVsEe6Ps0d8cZ9PGzSw,Loco Por Perrearte - Remix,De La Ghetto;Rauw Alejandro,reggaeton,0.848,0.673,0.39,0.0147,0.00652,93.987,82
6epn3r7S14KUqlReYr77hA,Baby,Justin Bieber;Ludacris,pop,0.728,0.859,0.535,0.0401,0.0,65.043,82
4fSIb4hdOQ151TILNsSEaF,Todo De Ti,Rauw Alejandro,latino,0.78,0.718,0.342,0.31,0.000163,127.949,82
2Foc5Q5nqNiosCNqttzHof,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,Daft Punk;Pharrell Williams;Nile Rodgers,electro,0.794,0.811,0.862,0.0426,1.07e-06,116.047,82
7EZC6E7UjZe63f1jRmkWxt,Zombie,The Cranberries,rock,0.309,0.649,0.312,0.0158,0.00591,166.915,82
3CIyK1V4JEJkg02E4EJnDl,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons;JID;Arcane;League of Legends,rock,0.728,0.783,0.555,0.237,0.0,77.011,82
7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky;Skepta,hip-hop,0.854,0.569,0.294,0.0609,0.0816,80.015,82
0z8hI3OPS8ADPWtoCjjLl6,Summer of Love (Shawn Mendes & Tainy),Shawn Mendes;Tainy,dance,0.776,0.808,0.494,0.0297,0.000127,123.988,82
3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",Ariana Grande,dance,0.717,0.653,0.412,0.229,0.0,106.966,82
2g6tReTlM2Akp41g0HaeXN,Die Hard,Kendrick Lamar;Blxst;Amanda Reifer,hip-hop,0.775,0.736,0.362,0.319,0.00116,100.988,82
2DB4DdfCFMw1iaR6JaR03a,Bam Bam (feat. Ed Sheeran),Camila Cabello;Ed Sheeran,dance,0.756,0.697,0.956,0.182,0.0,94.996,82
0AS63m1wHv9n4VVRizK6Hc,Mercy,Shawn Mendes,dance,0.555,0.662,0.356,0.125,0.0,148.128,82
1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made of This) - Remastered,Eurythmics;Annie Lennox;Dave Stewart,synth-pop,0.692,0.711,0.875,0.225,0.0,125.135,82
4cG7HUWYHBV6R6tHn1gxrl,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton;Nightcrawlers;Mufasa & Hypeman;Dopamine,house,0.824,0.862,0.801,0.0076,0.000132,122.98,82
3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,Red Hot Chili Peppers,alt-rock,0.618,0.938,0.875,0.0179,0.0,91.455,82
2GiJYvgVaD2HtM8GqD9EgQ,Electric Love,BØRNS,rock,0.611,0.797,0.518,0.00543,0.00137,120.041,82
